"","surgery","release_speed","arm_angle","spin_axis","release_spin_rate","pitch_type","release_pos_z"
"82492","0",97.4,32.7,230,2118,6,6.01
"82493","0",94.1,39.9,219,2121,3,6.26
"82494","0",82.6,48.4,25,2790,2,5.82
"82495","0",97.1,44.4,198,2463,3,5.36
"82496","0",88.6,60.1,76,2544,7,6.87
"82497","0",91.5,-13.8,280,1869,6,3.56
"82498","0",97.4,58.8,198,2319,3,6.36
"82499","0",86.2,59,221,1733,1,6.56
"82500","0",95.7,52.6,170,2387,3,5.98
"82501","0",95.5,30.9,142,2075,3,5.56
"82502","0",86.2,29.8,253,1808,1,5.72
"82503","0",92.6,27,130,2205,6,5.09
"82504","0",86.3,-12.6,258,2390,3,3.78
"82505","0",93.2,9.7,116,2250,6,4.4
"82506","0",88.1,31.8,246,2117,1,5.93
"82507","0",82.2,52.3,27,2827,2,5.87
"82508","0",89.1,61.1,67,2347,7,6.9
"82509","0",95.5,68.8,197,2097,3,6.19
"82510","0",85.9,51.6,271,2269,7,5.99
"82511","0",93.7,34.4,138,2031,3,5.7
"82512","0",91.6,-13.7,282,1863,6,3.48
"82513","0",90.3,-11.6,91,2173,6,3.69
"82514","0",96.9,41,145,2444,3,5.59
"82515","0",82.4,44.6,57,2648,8,5.89
"82516","0",98.2,34.4,226,2090,6,6.09
"82517","0",97.1,44.3,194,2554,3,5.4
"82518","0",85.7,59.1,188,1613,7,6.64
"82519","0",85.8,59.1,185,1530,7,6.65
"82520","0",98.8,43.8,214,2411,3,5.63
"82521","0",78.3,-17.2,107,2385,7,3.44
"82522","0",97.3,59.9,200,2401,3,6.53
"82523","0",91,-13.5,278,1910,6,3.66
"82524","0",86.9,28.2,95,1705,1,5.07
"82525","0",84,55.8,19,2606,5,6.42
"82526","0",93.8,10,114,2225,6,4.36
"82527","0",87.3,37.6,50,2970,5,5.52
"82528","0",87.6,33,247,2086,1,5.86
"82529","0",98.6,57.9,187,2378,3,6.76
"82530","0",77.1,-5.8,262,1708,7,3.99
"82531","0",95.2,34,139,2188,3,5.66
"82532","0",88.9,35.3,159,2382,7,6.07
"82533","0",98.8,43.8,214,2411,3,5.63
"82534","0",81,24.5,99,2172,1,5.4
"82535","0",88.7,42.9,114,2982,7,5.4
"82536","0",87.6,35.5,323,2976,5,5.45
"82537","0",83.6,45.8,63,2614,8,5.95
"82538","0",94.8,53.2,207,2143,3,6.51
"82539","0",85.9,51.3,287,2358,7,5.86
"82540","0",94.5,35.7,137,2116,3,5.79
"82541","0",82.5,-11.1,82,2157,1,3.68
"82542","0",94.4,39.8,220,2319,6,6.06
"82543","0",92.5,25.7,121,2189,6,5.11
"82544","0",94.6,9.6,115,2194,6,4.39
"82545","0",88.7,39.3,218,2307,3,5.71
"82546","0",86.3,-16,258,2436,3,3.59
"82547","0",97,42.6,214,2407,3,5.66
"82548","0",89.2,61.4,64,2381,7,6.86
"82549","0",86.7,44.9,246,2910,7,5.39
"82550","0",83.9,57.3,20,2709,5,6.35
"82551","0",96.5,67.7,200,2131,3,6.08
"82552","0",90.1,36.8,118,2439,7,6.14
"82553","0",91,-15.5,283,1979,6,3.59
"82554","0",97.3,37,147,2287,3,5.48
"82555","0",91.2,-16.1,281,1948,6,3.6
"82556","0",89.2,62.4,91,2283,7,6.89
"82557","0",86.7,56.2,219,1855,1,6.6
"82558","0",96.5,44.1,202,2520,3,5.46
"82559","0",80.9,34.6,286,2031,7,5.8
"82560","0",82.5,-9.7,81,2118,1,3.78
"82561","0",97.6,43.8,216,2497,3,5.63
"82562","0",82.8,57.6,26,2733,5,6.41
"82563","0",96.9,55.7,201,2385,3,6.34
"82564","0",87,32.1,60,3024,5,5.44
"82565","0",87.1,27.9,99,1719,1,5.12
"82566","0",90,38.3,132,2459,7,6.14
"82567","0",78.8,5.9,302,2617,2,4.2
"82568","0",95.7,54.7,173,2404,3,6.03
"82569","0",85.8,-17.1,255,2287,3,3.52
"82570","0",87.2,29.8,251,2008,1,5.81
"82571","0",87.2,28.5,120,2078,3,5.61
"82572","0",96.3,41.8,205,2489,3,5.25
"82573","0",96.5,66.9,199,2133,3,6.1
"82574","0",78.8,-18.7,108,2409,7,3.45
"82575","0",86.2,30.7,251,1825,1,5.82
"82576","0",84.9,55.4,260,2266,7,5.91
"82577","0",94.5,39.9,216,2189,6,6.23
"82578","0",97.7,31.1,231,2036,6,6
"82579","0",92.8,36.1,140,2143,3,5.84
"82580","0",78.5,5.1,303,2469,2,4.14
"82581","0",88.5,-12.3,88,2054,6,3.74
"82582","0",93.2,28.2,132,2171,6,5.26
"82583","0",90.5,-16.5,276,1895,6,3.57
"82584","0",95.4,57.3,199,2289,3,6.33
"82585","0",86.6,34.7,59,2862,5,5.54
"82586","0",98.2,43.9,220,2478,3,5.65
"82587","0",88.2,59.8,98,2339,7,6.94
"82588","0",87.8,27,260,1771,1,5.2
"82589","0",96.4,34.3,215,2270,6,5.24
"82590","0",84.6,32.6,50,2774,5,5.19
"82591","0",86.3,50.1,313,2607,7,5.91
"82592","0",85.1,30.8,54,2786,5,5.11
"82593","0",84.5,28.1,48,2693,5,5.11
"82594","0",79.7,57.5,339,2722,2,6.15
"82595","0",80.7,20,77,3012,2,5.33
"82596","0",85.5,50.6,316,2469,7,5.97
"82597","0",79.6,18.3,67,2899,2,5.19
"82598","0",87.2,29.9,244,2016,1,5.26
"82599","0",87.4,24.8,255,1855,1,5.16
"82600","0",96,57.1,165,2233,3,6.01
"82601","0",84.1,30.4,55,2798,5,5.18
"82602","0",95.6,23,230,2405,3,5.45
"82603","0",94.4,56.1,167,2012,6,5.99
"82604","0",94.2,48.6,163,2178,3,5.88
"82605","0",73.5,55.2,330,2634,2,6.1
"82606","0",96,22.1,231,2457,3,5.41
"82607","0",86.4,32.6,48,2755,5,5.12
"82608","0",88,25.2,257,1809,1,5.08
"82609","0",75.4,54.9,336,2585,2,6.09
"82610","0",94.5,21.4,234,2248,6,5.39
"82611","0",86.1,49.2,305,2480,7,5.89
"82612","0",86.7,25.3,257,1889,1,5.14
"82613","0",95.3,32.5,221,2134,6,5.3
"82614","0",95,54.2,170,2141,3,6.02
"82615","0",93.7,52.9,171,2057,3,6.07
"82616","0",83.6,29.3,255,1796,1,5.42
"82617","0",95.2,20.3,235,2377,6,5.37
"82618","0",96.3,21.6,236,2266,6,5.39
"82619","0",86.4,31.5,43,2758,5,5.19
"82620","0",94,52.3,163,2227,3,5.99
"82621","0",80.3,20.7,60,3139,2,5.28
"82622","0",84.8,49.1,304,2508,7,6.03
"82623","0",86,30.1,52,2763,5,5.05
"82624","0",76.3,56.9,335,2580,2,6.19
"82625","0",79.9,17.3,67,3034,2,5.19
"82626","0",84.1,34.5,55,2702,5,5.17
"82627","0",80.5,19.8,106,2996,2,5.28
"82628","0",75.3,56.4,327,2520,2,6.16
"82629","0",75.7,55,326,2486,2,6.12
"82630","0",79.5,19.7,76,2950,2,5.28
"82631","0",96.1,56.6,163,2128,3,6.09
"82632","0",94.1,29,224,2157,6,5
"82633","0",95.6,21.6,231,2372,6,5.36
"82634","0",78.4,17.5,68,3060,2,5.16
"82635","0",93.4,31.4,217,2176,6,5.1
"82636","0",96.2,54.7,166,2159,3,6.06
"82637","0",94.7,54.7,159,2194,3,5.97
"82638","0",94.5,30.3,223,2116,6,5.09
"82639","0",80,20.2,69,2875,2,5.34
"82640","0",93.6,22.2,228,2141,6,5.4
"82641","0",93.6,22.2,228,2141,6,5.4
"82642","0",92.2,50.9,163,1989,3,5.92
"82643","0",85.8,29.9,50,2900,5,5.17
"82644","0",93.4,20.5,232,2336,6,5.31
"82645","0",96.5,36.8,216,2250,6,5.21
"82646","0",92.8,50.3,157,2136,3,5.86
"82647","0",75.1,56,323,2675,2,6.02
"82648","0",96.7,34.5,215,2212,6,5.24
"82649","0",95.8,22.9,233,2307,6,5.42
"82650","0",96.2,53.7,156,2183,3,6.01
"82651","0",93.9,54.9,168,2219,3,6.07
"82652","0",95.1,23.7,229,2432,3,5.44
"82653","0",75.7,56,332,2592,2,6.17
"82654","0",83.5,32.6,48,2822,5,5.23
"82655","0",94.5,20.7,233,2244,6,5.35
"82656","0",76.2,56,325,2590,2,6.04
"82657","0",83.5,31,55,2722,5,5.21
"82658","0",94.6,20.7,236,2363,3,5.33
"82659","0",71.9,53.7,324,2520,2,6.03
"82660","0",93.7,53.3,156,2199,3,5.92
"82661","0",89.1,26.4,258,1830,1,4.99
"82662","0",94,22.4,231,2145,6,5.44
"82663","0",86.1,44.8,136,1303,1,5.74
"82664","0",95.1,22.8,232,2154,6,5.5
"82665","0",85,30.4,56,2767,5,5.06
"82666","0",90,26.2,257,1820,1,4.98
"82667","0",88,19.6,258,2251,1,5.3
"82668","0",94.1,55,167,1985,6,6
"82669","0",96.6,36.4,217,2228,6,5.27
"82670","0",79.5,20.4,58,3092,2,5.32
"82671","0",87.2,49.3,305,2546,7,5.95
"82672","0",84.5,30.8,58,2711,5,5.11
"82673","0",95.4,21.3,228,2140,6,5.44
"82674","0",88.4,52.4,301,2443,7,6.12
"82675","0",94.4,56.1,171,2078,6,5.92
"82676","0",95.7,23.9,225,2342,3,5.56
"82677","0",88.1,30.2,253,1639,1,5.13
"82678","0",87.7,29,254,1779,1,5.16
"82679","0",94.8,55.8,169,2129,6,5.94
"82680","0",79.8,19.7,69,2890,2,5.25
"82681","0",83.6,34.1,51,2742,5,5.21
"82682","0",93.9,21.3,240,2141,6,5.44
"82683","0",76.7,57.4,332,2564,2,6.15
"82684","0",85.4,26.9,260,1653,1,5.2
"82685","0",85.6,48.2,300,2352,7,5.9
"82686","0",94.9,22.4,234,2313,6,5.43
"82687","0",87.4,19.4,259,1975,1,5.3
"82688","0",86.8,31,249,1754,1,5.23
"82689","0",74.8,56.1,323,2651,2,6.11
"82690","0",94.7,23.6,235,2198,6,5.49
"82691","0",88.1,28.3,259,1748,1,5.19
"82692","0",92.2,54.5,173,1918,3,5.95
"82693","0",92.9,54.5,163,2111,3,6.08
"82694","0",80.2,21,134,2990,2,5.39
"82695","0",86,28.8,252,1691,1,5.26
"82696","0",79.6,18.7,65,3156,2,5.29
"82697","0",96.5,56.7,171,2345,3,6.03
"82698","0",85.6,29.1,248,1799,1,5.29
"82699","0",74.5,54.6,323,2637,2,6.04
"82700","0",95,21.9,236,2434,3,5.4
"82701","0",96.1,37.4,212,2076,6,5.36
"82702","0",81,19.4,69,3073,2,5.34
"82703","0",75.3,54.3,338,2921,2,5.95
"82704","0",95.8,35.2,214,2107,6,5.36
"82705","0",95.4,22.7,230,2323,3,5.46
"82706","0",86.9,52.1,303,2477,7,5.99
"82707","0",95.4,22.1,226,2459,3,5.4
"82708","0",94.7,50.7,163,2154,3,5.96
"82709","0",86.6,28.9,255,1815,1,5.27
"82710","0",95,22.7,227,2423,3,5.46
"82711","0",86.7,26.1,256,1774,1,5.16
"82712","0",95.5,22.3,237,2117,6,5.42
"82713","0",85.3,50,311,2497,7,6.05
"82714","0",86.1,49.1,298,2491,7,5.93
"82715","0",97,39.6,211,2112,6,5.42
"82716","0",87,28.1,255,1767,1,5.18
"82717","0",85.3,49.7,311,2634,7,5.97
"82718","0",77.4,55.6,331,2759,2,6.15
"82719","0",85.5,29.1,252,1775,1,5.22
"82720","0",94.7,22.2,231,2377,3,5.47
"82721","0",93.9,34.5,218,2053,6,5.25
"82722","0",75.6,55.8,332,2506,2,6.11
"82723","0",82.2,48.2,312,2573,7,5.98
"82724","0",84.6,31.8,49,2913,5,5.18
"82725","0",94.8,21,233,2385,3,5.39
"82726","0",76.8,54.8,329,2522,2,6.12
"82727","0",84.4,30.4,58,2829,5,5.23
"82728","0",96,39,204,2193,6,5.31
"82729","0",96.1,22.4,231,2311,6,5.47
"82730","0",74.1,55.8,323,2383,2,6.03
"82731","0",92.2,51.8,168,1948,3,6.02
"82732","0",80.4,18.2,65,3224,2,5.21
"82733","0",95.7,35.2,211,2088,6,5.23
"82734","0",85.3,32.9,47,2855,5,5.2
"82735","0",92.5,52.5,164,1947,3,5.83
"82736","0",95,23.2,223,2352,6,5.53
"82737","0",85.2,47.4,297,2251,7,5.9
"82738","0",88.3,24.8,255,1874,1,5.14
"82739","0",80.1,20.2,64,3161,2,5.35
"82740","0",94.5,55.7,168,2033,3,6.03
"82741","0",96.2,36.9,214,2182,6,5.38
"82742","0",76,57.7,339,2778,2,6.29
"82743","0",96.6,35.9,202,2249,6,5.42
"82744","0",94.7,21.2,232,2342,6,5.42
"82745","0",85.1,29.7,42,2906,5,5.24
"82746","0",94.9,22.8,233,2192,6,5.38
"82747","0",75.8,57.1,336,2774,2,6.22
"82748","0",95,55.5,166,2114,3,6.07
"82749","0",79.5,20.6,63,3041,2,5.35
"82750","0",83.1,30.9,55,2749,5,5.13
"82751","0",92.8,52.7,163,2085,3,5.92
"82752","0",95.3,21.9,231,2276,6,5.43
"82753","0",84.8,32,50,2826,5,5.21
"82754","0",93.8,55.8,167,2062,3,6.12
"82755","0",80.3,20.9,359,2958,2,5.32
"82756","0",94.7,24.2,228,2471,3,5.48
"82757","0",92.9,53.6,167,2073,3,6.04
"82758","0",86.2,30.3,49,2825,5,5.17
"82759","0",94.6,22,226,2456,3,5.46
"82760","0",84.5,42.3,133,1310,1,5.66
"82761","0",83.6,28,52,2802,5,5.17
"82762","0",79,21.3,63,2966,2,5.32
"82763","0",92.7,51.4,162,1941,6,5.96
"82764","0",95.2,33.6,215,2163,6,5.36
"82765","0",93.9,53.2,176,2207,3,6.01
"82766","0",94.8,22.9,231,2410,3,5.49
"82767","0",86.9,28.2,257,1812,1,5.3
"82768","0",80,22,56,3039,2,5.37
"82769","0",72.5,54.9,332,2503,2,6.1
"82770","0",88.7,27.7,254,1754,1,5.32
"82771","0",94.8,21.9,226,2458,3,5.46
"82772","0",94.6,51.1,162,2060,3,5.86
"82773","0",85.1,29.5,53,2802,5,5.24
"82774","0",80.3,20.2,47,3050,2,5.37
"82775","0",95.5,24.6,229,2477,3,5.51
"82776","0",86,27.1,250,1671,1,5.3
"82777","0",94.3,50.6,162,2054,3,5.7
"82778","0",86.7,28.6,254,1713,1,5.32
"82779","0",79.5,21.2,121,2983,2,5.37
"82780","0",75.3,56.3,336,2865,2,6
"82781","0",82.8,31.3,54,2828,5,5.25
"82782","0",95.2,23.6,229,2405,3,5.49
"82783","0",75.2,55.3,332,2770,2,5.98
"82784","0",87.1,27,253,1871,1,5.33
"82785","0",95.5,23,233,2117,6,5.47
"82786","0",86.5,29.4,252,1910,1,5.33
"82787","0",88.9,51.8,284,2485,7,5.94
"82788","0",98,51.8,153,2122,3,6.02
"82789","0",79.6,20.4,65,2957,2,5.33
"82790","0",93,29.7,209,2076,6,5.26
"82791","0",95.4,21.6,232,2295,6,5.45
"82792","0",96.7,56.1,168,2209,3,6.06
"82793","0",96.5,34.5,229,2235,6,6.28
"82794","0",98,55.1,186,2426,3,6.63
"82795","0",76.1,54,332,2610,2,5.94
"82796","0",97.9,53.3,191,2456,3,6.59
"82797","0",94.5,29.6,219,2132,6,5.12
"82798","0",76.6,54.1,334,2708,2,6.06
"82799","0",97.4,35.4,228,2232,6,6.3
"82800","0",95.2,22.9,234,2195,6,5.52
"82801","0",96.2,52.7,208,2223,3,6.28
"82802","0",84,30.2,54,2911,5,5.18
"82803","0",88.3,61.9,82,2382,7,6.85
"82804","0",87.6,37.3,60,2651,7,6.31
"82805","0",80.3,19.2,58,3115,2,5.29
"82806","0",87.9,49,284,2447,7,5.92
"82807","0",95.1,52.7,197,2139,3,6.29
"82808","0",96.1,22.8,224,2485,3,5.49
"82809","0",98.1,55.6,191,2500,3,6.67
"82810","0",95.7,50.2,158,2151,3,5.85
"82811","0",82.9,29.9,47,2841,5,5.23
"82812","0",98.1,33.3,236,2276,6,6.2
"82813","0",85.3,29.6,49,2756,5,5.25
"82814","0",88.8,34.9,65,2724,7,6.22
"82815","0",89.4,60.1,69,2419,7,6.77
"82816","0",80,20.3,59,2946,2,5.34
"82817","0",95.2,51.4,164,2150,3,5.88
"82818","0",95.6,50.8,204,2119,3,6.3
"82819","0",80.6,21.4,61,2927,2,5.35
"82820","0",95.2,49.1,161,2080,3,5.91
"82821","0",89.2,59.4,74,2413,7,6.8
"82822","0",95.7,51.9,201,2233,3,6.27
"82823","0",85.1,33,49,2835,5,5.23
"82824","0",89.4,34.4,69,2653,7,6.23
"82825","0",93.6,52.5,159,2111,3,6
"82826","0",96.3,50.5,199,2186,3,6.24
"82827","0",95.2,41.9,212,2230,3,6.26
"82828","0",98.6,33.2,225,2364,6,6.26
"82829","0",82.4,53.5,13,2854,5,6.18
"82830","0",87,60.5,69,2306,7,6.91
"82831","0",96.6,29.4,221,2161,6,5.2
"82832","0",97.6,54.2,190,2370,3,6.71
"82833","0",85.3,29,51,2844,5,5.15
"82834","0",95.9,47.5,203,2211,3,6.15
"82835","0",95.2,51.2,165,2009,6,5.96
"82836","0",83.8,38.6,337,2487,7,6.45
"82837","0",94.5,42.1,213,2301,3,6.33
"82838","0",96.5,21.3,232,2237,6,5.37
"82839","0",86.4,54.4,167,1963,2,6.22
"82840","0",83.5,39.5,321,2544,7,6.43
"82841","0",86.3,47.1,309,2533,7,5.91
"82842","0",87.3,59.9,56,2333,7,6.83
"82843","0",95.4,22.4,234,2463,3,5.46
"82844","0",96,22.1,234,2417,3,5.45
"82845","0",96.3,31.5,228,2112,6,5.37
"82846","0",76.3,54.5,332,2687,2,5.97
"82847","0",88.4,60.4,78,2381,7,6.87
"82848","0",84.9,52.4,161,2003,2,6.17
"82849","0",93.9,43.8,144,2276,3,6.61
"82850","0",78.3,55.5,15,2662,5,6.24
"82851","0",95.6,32.6,135,2285,3,5.7
"82852","0",94.2,34.3,139,2417,3,5.77
"82853","0",95.7,22.4,227,2480,3,5.44
"82854","0",88.5,39,42,2608,7,6.36
"82855","0",87,56.4,89,2338,7,6.9
"82856","0",95.6,39.9,215,2224,3,6.24
"82857","0",87.6,49,309,2600,7,5.84
"82858","0",84.5,28.9,57,2935,5,5.23
"82859","0",85,52.2,112,2039,2,6.23
"82860","0",78.2,56.5,12,2779,5,6.34
"82861","0",95,43.3,147,2385,3,6.57
"82862","0",96,32.7,213,2141,6,5.31
"82863","0",92.2,35.4,137,2155,3,5.75
"82864","0",95.9,49.8,199,2249,3,6.24
"82865","0",81.5,56.8,16,2686,5,6.29
"82866","0",98.5,52.8,186,2470,3,6.72
"82867","0",98,36.2,221,2227,6,6.35
"82868","0",82.8,40.9,328,2411,7,6.53
"82869","0",95.4,23.1,232,2323,6,5.37
"82870","0",94.6,56.2,173,2019,6,6
"82871","0",78.8,55.6,21,2764,5,6.27
"82872","0",91.3,9.2,113,2157,6,4.39
"82873","0",85.6,51.8,147,1997,2,6.34
"82874","0",82.8,39.2,328,2474,7,6.37
"82875","0",85.7,46.3,299,2529,7,5.92
"82876","0",99.1,52.3,200,2434,3,6.59
"82877","0",95.7,32.9,221,2179,6,5.24
"82878","0",93.7,34.7,143,2294,3,5.69
"82879","0",88.4,37.2,77,2708,7,6.3
"82880","0",99.4,53.2,199,2456,3,6.66
"82881","0",84.7,52.6,145,1945,2,6.27
"82882","0",88.8,33.8,71,2669,7,6.29
"82883","0",82.5,39.5,325,2389,7,6.48
"82884","0",84.4,30.1,51,2869,5,5.18
"82885","0",96.6,21.1,238,2349,6,5.34
"82886","0",83.4,56.6,19,2825,5,6.39
"82887","0",79.3,53.9,17,2713,5,6.35
"82888","0",92.2,37.1,140,2241,3,5.89
"82889","0",86.6,48.7,302,2357,7,5.89
"82890","0",76.8,4,293,2166,2,4.03
"82891","0",95.6,30.7,222,2151,6,5.27
"82892","0",83,39,331,2448,7,6.46
"82893","0",84.4,50,136,1891,2,6.29
"82894","0",98.1,33.7,234,2367,6,6.26
"82895","0",98.7,53.5,196,2514,3,6.64
"82896","0",99.3,38.1,217,1884,6,6.52
"82897","0",95.7,21.4,235,2400,6,5.46
"82898","0",95.5,54.8,165,2094,3,6.02
"82899","0",93.5,12.7,117,2154,6,4.56
"82900","0",81.1,55.1,20,2862,5,6.26
"82901","0",96.3,33.9,138,2222,3,5.7
"82902","0",84.7,40.7,324,2458,7,6.51
"82903","0",94.4,34.6,139,2294,3,5.73
"82904","0",99,53.2,201,2468,3,6.63
"82905","0",95.3,53.3,166,1991,3,5.9
"82906","0",86.2,37.1,82,2247,7,6.42
"82907","0",95.6,49.5,206,2218,3,6.2
"82908","0",92.3,10.1,114,2101,6,4.43
"82909","0",84.3,29.4,52,2883,5,5.25
"82910","0",83.4,57.4,20,2639,5,6.39
"82911","0",97.9,36.3,225,2358,6,6.3
"82912","0",87.8,37.1,50,2590,7,6.32
"82913","0",95.4,40.8,214,2210,3,6.28
"82914","0",85.5,24.2,308,2723,7,4.89
"82915","0",81.7,53.4,28,2749,5,6.35
"82916","0",86.8,28.1,255,1700,1,5.31
"82917","0",94.4,44.8,145,2253,3,6.59
"82918","0",83.6,50.8,185,1953,2,6.25
"82919","0",79.1,55.6,332,2735,2,6.07
"82920","0",88,58.3,73,2506,7,6.85
"82921","0",88.5,38.5,82,2202,7,6.45
"82922","0",81.6,59.3,23,2615,5,6.44
"82923","0",95.5,34,140,2306,3,5.67
"82924","0",81.2,21.4,62,3132,2,5.42
"82925","0",92.4,8.7,110,2128,6,4.36
"82926","0",94.3,41.3,215,2142,3,6.29
"82927","0",93.1,41.7,141,2311,3,6.56
"82928","0",98.5,53.4,200,2409,3,6.69
"82929","0",95.3,33.2,138,2292,3,5.67
"82930","0",99.1,40.3,214,1870,6,6.53
"82931","0",74.8,55.1,332,2817,2,5.96
"82932","0",96.2,48.9,209,2107,3,6.19
"82933","0",96.4,21.8,219,2451,3,5.47
"82934","0",86.4,30.3,253,1814,1,5.36
"82935","0",84.7,23,313,2444,7,4.87
"82936","0",97.9,34.7,227,2318,6,6.27
"82937","0",96.1,36.6,137,2189,3,5.87
"82938","0",92.2,7.6,113,2247,6,4.35
"82939","0",95.1,47.1,153,2095,3,5.91
"82940","0",91.3,-11.8,283,1808,6,3.68
"82941","0",98,35.7,226,2249,6,6.29
"82942","0",93.1,42.9,145,2315,3,6.58
"82943","0",96.3,23.4,232,2195,6,5.44
"82944","0",99,53.2,196,2486,3,6.7
"82945","0",87,28,308,2540,7,4.95
"82946","0",95.2,46.5,206,2132,3,6.22
"82947","0",100.1,37.4,218,1814,6,6.4
"82948","0",94.4,52.1,157,2183,3,6.03
"82949","0",96.2,21,121,2308,6,4.92
"82950","0",77.7,3.6,303,2557,2,4.15
"82951","0",95.8,22.3,233,2241,6,5.42
"82952","0",97.5,34,229,2148,6,6.26
"82953","0",91.2,-13.4,276,1923,6,3.66
"82954","0",82.6,39.1,335,2377,7,6.48
"82955","0",83.9,50.2,129,1753,2,6.19
"82956","0",94.2,35.2,141,2191,3,5.84
"82957","0",93.1,32,222,2068,6,5.34
"82958","0",85.4,54.1,270,2393,7,6.52
"82959","0",84.7,51.6,255,2289,7,6.39
"82960","0",78.9,56.5,333,2079,2,6.53
"82961","0",84.6,52.4,248,2395,7,6.53
"82962","0",93.7,51.5,154,2337,3,6.36
"82963","0",84,52.7,259,2354,7,6.52
"82964","0",86.3,53.2,218,2313,7,6.41
"82965","0",94.1,51.4,147,2310,3,6.4
"82966","0",87.2,50.2,146,1494,1,6.44
"82967","0",87.5,52.8,216,2458,7,6.48
"82968","0",80.7,39.9,316,2989,2,5.76
"82969","0",93.3,54,145,2361,3,6.35
"82970","0",80.2,56.7,337,2191,2,6.61
"82971","0",80,39.1,315,2838,2,5.81
"82972","0",86.3,52.9,237,2417,7,6.43
"82973","0",90.8,36.2,135,2136,6,5.74
"82974","0",94.6,52.9,157,2362,3,6.45
"82975","0",92.6,39.8,136,2230,6,5.85
"82976","0",94.7,52.2,160,2398,3,6.48
"82977","0",81.3,40,320,3014,2,5.75
"82978","0",95,54.6,160,2361,3,6.56
"82979","0",95,41.5,140,2246,6,5.82
"82980","0",94.4,41.8,143,2195,6,5.91
"82981","0",92.5,52.4,152,2377,3,6.45
"82982","0",94.3,42.7,147,2256,6,5.94
"82983","0",88,50.9,146,1749,1,6.46
"82984","0",87.7,49.2,145,1790,1,6.39
"82985","0",81,39.2,323,2962,2,5.8
"82986","0",77.3,58.2,338,2049,2,6.65
"82987","0",93.9,42.9,149,2248,6,5.93
"82988","0",81.1,40.5,323,3079,2,5.68
"82989","0",88.6,49.1,143,1733,1,6.3
"82990","0",79.8,39.4,323,2969,2,5.76
"82991","0",79.1,41.5,317,2921,2,5.77
"82992","0",90.3,48.1,141,1867,1,6.36
"82993","0",90,51.4,145,1761,3,6.41
"82994","0",92.5,36.6,139,2231,6,5.75
"82995","0",95.4,53,156,2467,3,6.44
"82996","0",94.1,40.2,142,2254,6,5.89
"82997","0",81.2,56.9,333,2267,2,6.58
"82998","0",91.7,36.4,139,2099,6,5.71
"82999","0",93.1,37.4,139,2217,6,5.85
"83000","0",93.7,51.2,150,2358,3,6.41
"83001","0",79.3,39.7,313,2991,2,5.72
"83002","0",95,51,157,2470,3,6.4
"83003","0",92.1,34,136,2223,6,5.79
"83004","0",95.2,52.3,155,2498,3,6.51
"83005","0",85,54.4,299,2529,7,6.43
"83006","0",90.8,41.7,140,2133,6,5.9
"83007","0",92.6,43.7,137,2200,6,5.94
"83008","0",94.6,51.8,152,2491,3,6.41
"83009","0",79.3,56.5,342,2186,2,6.49
"83010","0",81.6,38.6,317,3097,2,5.78
"83011","0",79.8,56.9,335,2162,2,6.58
"83012","0",93.7,42.1,147,2301,6,5.94
"83013","0",84.5,51.2,251,2428,7,6.5
"83014","0",87.3,53.5,248,2549,7,6.55
"83015","0",79.9,38.1,319,2941,2,5.76
"83016","0",79.2,37.2,315,2883,2,5.71
"83017","0",95.8,51.5,156,2482,3,6.54
"83018","0",96,51.6,157,2409,3,6.54
"83019","0",80,37.4,313,2925,2,5.72
"83020","0",92.9,39.8,147,2174,6,5.85
"83021","0",90.1,51.5,141,1786,3,6.35
"83022","0",92.8,40.4,147,2209,6,5.91
"83023","0",89.4,50.1,146,1790,3,6.38
"83024","0",92.9,36.5,145,2206,6,5.73
"83025","0",96,52.6,155,2507,3,6.46
"83026","0",94.7,42.3,144,2233,6,5.99
"83027","0",88.6,51.6,147,1657,1,6.42
"83028","0",80.9,39.2,316,2960,2,5.78
"83029","0",95.8,52,160,2506,3,6.56
"83030","0",93.2,40.7,142,2297,6,5.8
"83031","0",79.5,59.6,334,2057,2,6.63
"83032","0",91.9,39.4,143,2236,6,5.81
"83033","0",95,53.3,154,2386,3,6.56
"83034","0",95.2,53.6,162,2435,3,6.6
"83035","0",91.7,35.6,131,2090,6,5.79
"83036","0",86.1,55.7,265,2400,7,6.58
"83037","0",92.3,40.1,138,2243,6,5.92
"83038","0",92.4,37.2,133,2280,6,5.82
"83039","0",87.5,51.1,140,1693,1,6.48
"83040","0",80.9,37.3,317,2958,2,5.81
"83041","0",78.4,58.6,317,2028,2,6.7
"83042","0",94.1,52.5,157,2428,3,6.63
"83043","0",79.8,38.6,327,2952,2,5.86
"83044","0",89.4,34.5,139,2101,6,5.74
"83045","0",80.3,57.4,336,2261,2,6.62
"83046","0",86.6,55.4,236,2297,7,6.57
"83047","0",81.2,37.6,322,2836,2,5.76
"83048","0",96,53.7,157,2417,3,6.51
"83049","0",93.7,41.6,145,2228,6,5.91
"83050","0",79.7,37,316,2884,2,5.71
"83051","0",88.2,54.8,232,2434,7,6.51
"83052","0",88,54.4,206,2418,7,6.56
"83053","0",81.4,37,321,2894,2,5.7
"83054","0",80.5,37.3,314,2984,2,5.7
"83055","0",95.1,51.6,164,2408,3,6.49
"83056","0",85.7,52.5,277,2503,7,6.54
"83057","0",80.8,37.3,323,2917,2,5.7
"83058","0",79,36,313,2911,2,5.71
